Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg
2020-08-21,106.44999694824219,111.75,106.44999694824219,111.75,807716,0,0,,,,,,,,
2020-08-24,117.30000305175781,117.30000305175781,117.30000305175781,117.30000305175781,56263,0,0,,,,,,,,
2020-08-25,123.1500015258789,123.1500015258789,123.1500015258789,123.1500015258789,45326,0,0,,,,,,,,
2020-08-26,129.3000030517578,129.3000030517578,117.0,124.0,3240477,0,0,,,,,,,,
2020-08-27,123.0,123.0,117.80000305175781,117.80000305175781,771809,0,0,,,,,,,,
2020-08-28,111.94999694824219,117.0,111.94999694824219,111.94999694824219,820058,0,0,,,,,,,,
2020-08-31,107.19999694824219,107.30000305175781,106.4000015258789,106.4000015258789,519749,0,0,,,,,,,,
2020-09-01,101.0999984741211,110.5,101.0999984741211,105.69999694824219,803353,0,0,,,,,,,,
2020-09-02,101.0999984741211,110.0,101.0999984741211,106.44999694824219,181669,0,0,,,,,,,,
2020-09-03,107.0,111.75,103.0999984741211,111.75,849547,0,0,,,,,,,,
2020-09-04,107.0,120.9000015258789,105.30000305175781,115.25,1513362,0,0,,,,,,,,
2020-09-07,115.6500015258789,118.69999694824219,112.6500015258789,113.3499984741211,740174,0,0,,,,,,,,
2020-09-08,114.5999984741211,116.25,107.44999694824219,110.0,845613,0,0,,,,,,,,
2020-09-09,106.0,114.94999694824219,105.5999984741211,111.44999694824219,798343,0,0,,,,,,,,
2020-09-10,113.25,115.94999694824219,111.0,111.69999694824219,731283,0,0,,,,,,,,
2020-09-11,120.44999694824219,133.9499969482422,120.30000305175781,131.5500030517578,11027186,0,0,,,,,,,,
2020-09-14,127.0,129.35000610351562,120.1500015258789,120.9000015258789,3503925,0,0,,,,,,,,
2020-09-15,122.0,125.4000015258789,117.30000305175781,118.75,1262738,0,0,,,,,,,,
2020-09-16,119.9000015258789,122.0,116.9000015258789,120.69999694824219,749709,0,0,,,,,,,,
2020-09-17,120.0,121.3499984741211,116.0999984741211,117.69999694824219,616594,0,0,115.81886644146206,98.67804232132701,132.9596905615971,128.3065402927212,102.45345879175149,115.37999954223633,,
2020-09-18,118.5999984741211,120.9000015258789,115.25,116.8499984741211,1105400,0,0,115.9170694921915,99.36032747889416,132.47381150548884,128.46590574594484,102.80409318593993,115.63499946594239,SQZE,
2020-09-21,117.94999694824219,119.30000305175781,107.8499984741211,110.9000015258789,1758904,0,0,115.43925349539983,98.24818476790489,132.63032222289476,128.28234875184344,102.34765002745343,115.31499938964843,SQZE,
2020-09-22,110.94999694824219,112.4000015258789,107.0,109.05000305175781,574753,0,0,114.8307534531482,98.27879129322697,131.38271561306942,127.32757132692774,101.89242760495702,114.60999946594238,SQZE,
2020-09-23,110.9000015258789,115.9000015258789,108.55000305175781,110.94999694824219,1230845,0,0,114.46115759553811,98.09439195678479,130.82792323429143,126.00234509579651,101.91265353091246,113.95749931335449,SQZE,
2020-09-24,110.0,112.94999694824219,108.0,108.75,388647,0,0,113.91723782453448,98.19714936000805,129.63732628906092,125.61821207866052,101.39178624287268,113.5049991607666,SQZE,
2020-09-25,110.0999984741211,112.0,109.25,109.9000015258789,473902,0,0,113.53464389132918,98.7365642732554,128.33272350940297,125.60100329771983,101.20399548157705,113.40249938964844,SQZE,
2020-09-28,111.55000305175781,119.5,111.3499984741211,116.55000305175781,5291935,0,0,113.82182095422715,98.58354960313652,129.06009230531777,125.739945910439,102.08005302144575,113.90999946594238,SQZE,
2020-09-29,117.0,117.5,111.75,113.44999694824219,1304995,0,0,113.78640914413334,98.92196492815178,128.65085336011492,125.51839515544899,103.07660377643577,114.29749946594238,SQZE,
2020-09-30,113.0,117.9000015258789,112.75,115.3499984741211,1287726,0,0,113.935322413656,99.5273223140968,128.34332251321518,125.37364677489954,104.11135230957312,114.74249954223633,SQZE,
2020-10-01,116.69999694824219,119.0999984741211,114.3499984741211,115.9000015258789,1655056,0,0,114.12243471005819,100.20523462045492,128.03963479966146,125.50111414839321,104.39888508866733,114.94999961853027,SQZE,
2020-10-05,116.05000305175781,117.6500015258789,113.5999984741211,114.0,319039,0,0,114.11077426148123,100.77529357048672,127.44625495247573,125.4455720103805,104.32942722668004,114.88749961853027,SQZE,
2020-10-06,114.1500015258789,117.30000305175781,114.0999984741211,115.55000305175781,440115,0,0,114.24784367007899,101.58591043783238,126.9097769023256,125.53502767115378,104.45997202367045,114.99749984741212,SQZE,
2020-10-07,115.75,115.75,111.94999694824219,114.30000305175781,407920,0,0,114.25281123023888,102.09707071086535,126.4085517496124,125.50603640809082,104.91896359190919,115.2125,SQZE,
2020-10-08,115.44999694824219,115.9000015258789,112.0999984741211,112.6500015258789,550754,0,0,114.1001626869665,102.39999560917877,125.80032976475422,125.4913301774574,105.05367028030628,115.27250022888184,SQZE,
2020-10-09,113.1500015258789,113.5999984741211,109.55000305175781,110.69999694824219,545283,0,0,113.77633737851657,102.43618792403495,125.11648683299819,125.52024206047584,104.92475839728785,115.22250022888184,TRNDd,
2020-10-12,111.25,112.80000305175781,107.5999984741211,108.55000305175781,415407,0,0,113.27859125215859,102.0324558275978,124.52472667671938,121.57852853016753,106.56647192759614,114.07250022888184,SQZE,
2020-10-13,109.5999984741211,113.4000015258789,108.80000305175781,112.6500015258789,547097,0,0,113.21872556394149,102.12720398701256,124.31024714087042,120.49678175088556,106.82321870687812,113.66000022888184,SQZE,
2020-10-14,113.5999984741211,113.5999984741211,109.5,109.94999694824219,305686,0,0,112.90741807673203,102.10504896267177,123.70978719079228,119.818362477449,106.62163767513889,113.22000007629394,SQZE,
2020-10-15,110.0,114.5,106.30000305175781,107.1500015258789,479087,0,0,112.35909269093649,100.99696109863382,123.72122428323917,118.69727637397415,106.38772423637741,112.54250030517578,SQZE,
2020-10-16,107.5,109.1500015258789,106.5999984741211,108.0999984741211,170235,0,0,111.95346467028742,101.21754562686345,122.68938371371138,118.02797428797193,106.09702647496754,112.06250038146973,SQZE,
2020-10-19,108.69999694824219,109.80000305175781,107.0,108.5999984741211,216811,0,0,111.6340869373192,101.41175918788606,121.85641468675233,117.37014113353247,105.92985962940698,111.65000038146972,SQZE,
2020-10-20,108.80000305175781,108.9000015258789,106.55000305175781,106.94999694824219,156582,0,0,111.18798312883567,101.51788845952163,120.85807779814971,117.52452548682095,105.38047481835483,111.45250015258789,SQZE,
2020-10-21,106.75,108.0999984741211,105.80000305175781,106.19999694824219,157747,0,0,110.712936825922,101.5498525390667,119.8760211127773,117.72495314654847,104.89504654827576,111.30999984741212,SQZE,
2020-10-22,106.55000305175781,107.0,104.4000015258789,105.6500015258789,265310,0,0,110.23075251163218,101.4639769586382,118.99752806462615,117.91900342934807,104.17099672323982,111.04500007629395,SQZE,
2020-10-23,106.44999694824219,106.5,104.80000305175781,105.30000305175781,244630,0,0,109.76115732497748,101.53105993763445,117.9912547123205,118.13063293645328,103.61436752131038,110.87250022888183,TRNDd,
2020-10-26,105.05000305175781,106.5999984741211,104.0,105.19999694824219,240894,0,0,109.32676109862173,101.3996737551888,117.25384844205466,118.29947741570186,102.97552258429815,110.6375,TRNDd,
2020-10-27,106.4000015258789,107.4000015258789,104.6500015258789,106.05000305175781,294750,0,0,109.01468890368231,101.33031029459266,116.69906751277196,117.5166127153321,102.7083872846679,110.1125,TRNDd,
2020-10-28,106.25,106.6500015258789,104.0,104.55000305175781,152173,0,0,108.58948072730854,101.14353967395208,116.035421780665,117.2825698039856,102.05243080636596,109.66750030517578,TRNDd,
2020-10-29,104.0999984741211,105.0999984741211,102.3499984741211,103.6500015258789,173696,0,0,108.11905413669619,100.86770718867538,115.370401084717,116.65906204000989,101.50593887551746,109.08250045776367,TRNDd,
2020-10-30,105.0,110.9000015258789,104.0999984741211,106.55000305175781,383823,0,0,107.96962070003539,99.99340844681666,115.94583295325413,115.58042264290668,101.64957842520855,108.61500053405761,SQZE,1028481.92
2020-11-02,106.5,110.0,106.25,107.1500015258789,171594,0,0,107.89156173106811,99.96297070317125,115.82015275896497,114.80530100012635,101.73970022057676,108.27250061035156,SQZE,1015759.48
2020-11-03,108.05000305175781,108.05000305175781,107.1500015258789,107.80000305175781,123402,0,0,107.88284185684807,100.56710962656513,115.19857408713102,113.50007838045256,102.26992284025057,107.88500061035157,SQZE,1017102.26
2020-11-04,107.80000305175781,114.25,107.5,113.19999694824219,755686,0,0,108.38923757983798,100.45507857258332,116.32339658709265,113.20925528888061,102.45074532147096,107.83000030517579,SQZE,1031309.46
2020-11-05,115.05000305175781,116.80000305175781,113.0,114.55000305175781,1087721,0,0,108.97597714859225,101.0752334317115,116.876720865473,113.6943581577762,102.15564260516327,107.92500038146973,SQZE,988254.34
2020-11-06,114.19999694824219,115.55000305175781,112.4000015258789,114.5,239902,0,0,109.50207456301203,101.76140491264357,117.24274421338049,114.45906009609745,101.77094097201778,108.11500053405761,SQZE,977616.2
2020-11-09,115.69999694824219,122.69999694824219,115.55000305175781,120.0,1570566,0,0,110.50187698558231,101.89527491060227,119.10847906056236,116.88194145140065,100.49305931153881,108.68750038146973,TRNDu,992626.36
2020-11-10,119.25,121.0,114.5,115.25,442920,0,0,110.95407917743162,101.90813730994958,120.00002104491367,117.3353792496472,100.29962136070436,108.81750030517578,TRNDu,991089.78
2020-11-11,115.3499984741211,123.0,115.0999984741211,121.19999694824219,1567207,0,0,111.92988086988977,102.20853288398015,121.65122885579939,119.46451177606363,99.29548883428794,109.38000030517578,TRNDu,1006366.86
2020-11-12,120.0,120.0,97.1500015258789,118.1500015258789,568369,0,0,112.52227331331731,98.96306104152599,126.08148558510864,120.64799344650416,99.2120071638474,109.93000030517578,SQZE,1014100.86
