Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg,10_ma
1996-01-01,7.476517590854259,7.523076184566193,7.471975685231087,7.5219407081604,208125,0.0,0.0,,,,,,,,,
1996-01-02,7.521939753053004,7.67637589563952,7.154018641202108,7.426553249359131,1623750,0.0,0.0,,,,,,,,,
1996-01-03,7.426555396123764,7.562822333485023,7.347065537114681,7.374318599700928,721875,0.0,0.0,,,,,,,,,
1996-01-04,7.374314925883311,7.369773021786678,7.154017145118995,7.297097682952881,620625,0.0,0.0,,,,,,,,,
1996-01-05,7.297097520287438,7.358418097512705,7.244861563267536,7.278928279876709,350625,0.0,0.0,,,,,,,,,
1996-01-08,7.278929721065002,7.256219384376956,7.131307253196811,7.154018402099609,645000,0.0,0.0,,,,,,,,,
1996-01-09,7.154019244160252,7.233508274676269,7.065445590570865,7.173323154449463,903750,0.0,0.0,,,,,,,,,
1996-01-10,7.173323590153726,7.335708902335759,7.1767308316474745,7.232373237609863,455625,0.0,0.0,,,,,,,,,
1996-01-11,7.232371560607981,7.335707201372986,7.227828843741288,7.306182384490967,110625,0.0,0.0,,,,,,,,,
1996-01-12,7.494687853214729,7.494687853214729,7.375453893009631,7.4333672523498535,543750,0.0,0.0,,,,,,,,,7.319810295104981
1996-01-15,7.433363952013155,7.42087290454174,7.256217523333921,7.39929723739624,436875,0.0,0.0,,,,,,,,,7.307545948028564
1996-01-16,7.399299152673882,7.948909444753172,7.403841057579306,7.620733261108398,746250,0.0,0.0,,,,,,,,,7.326963949203491
1996-01-17,7.62073341634492,7.517396955493982,7.409519401859872,7.417468547821045,270000,0.0,0.0,,,,,,,,,7.331278944015503
1996-01-18,7.4174682305900745,7.449263188645415,7.312996297957716,7.4049763679504395,163125,0.0,0.0,,,,,,,,,7.342066812515259
1996-01-19,7.4049793483924455,7.470842680058621,7.375455330855783,7.427690505981445,183750,0.0,0.0,,,,,,,,,7.356943035125733
1996-01-22,7.427686863500177,7.540107931871858,7.3981620482271975,7.517395973205566,318750,0.0,0.0,,,,,,,,,7.393280792236328
1996-01-23,7.5173951052931605,7.5173951052931605,7.154016804020576,7.242590427398682,376875,0.0,0.0,,,,,,,,,7.40020751953125
1996-01-24,7.242592267495139,7.243727743753645,6.7225063731124095,6.839468955993652,556875,0.0,0.0,,,,,,,,,7.360917091369629
1996-01-25,6.839468625094953,6.926906790487781,6.723641524076019,6.746352672576904,245625,0.0,0.0,,,,,,,,,7.304934120178222
1996-01-26,6.746352672576904,6.746352672576904,6.746352672576904,6.746352672576904,0,0.0,0.0,7.241591506745035,6.809636308010903,7.673546705479167,7.7577910131083545,6.798251944197554,7.2780214786529545,,,7.236232662200928
1996-01-29,6.74635257884253,6.915551120152107,6.677084064206097,6.876941680908203,298125,0.0,0.0,7.206862951903432,6.770409861853512,7.6433160419533515,7.7420499284595685,6.74949312612112,7.245771527290344,TRNDd,,7.183997106552124
1996-01-30,6.876941025980067,7.029106191659134,6.677083428311477,6.76338529586792,451875,0.0,0.0,7.164626984661954,6.701414650947494,7.627839318376414,7.743553072705451,6.681673186526117,7.212613129615784,TRNDd,,7.098262310028076
1996-01-31,6.7633851267389575,6.926905861340149,6.8144856101189015,6.875805377960205,183750,0.0,0.0,7.137120164976073,6.687524951538614,7.586715378413532,7.732545458604622,6.642829478452874,7.187687468528748,TRNDd,,7.044095993041992
1996-02-01,6.875805862190125,7.097239952073372,6.723641095707267,7.079071521759033,198750,0.0,0.0,7.131591722764926,6.652236259397991,7.610947186131861,7.721175948263005,6.632396372675105,7.176786160469055,TRNDd,,7.011505508422852
1996-02-02,7.079071503805719,7.358418936746585,6.828112598502937,7.178999900817871,221250,0.0,0.0,7.136106787341397,6.598625602662427,7.673587972020368,7.7141685407540415,6.629410942278184,7.171789741516113,TRNDd,,6.986636447906494
1996-02-05,7.179001059667972,7.381130463006515,7.06317435373257,7.21079683303833,851250,0.0,0.0,7.1432201250268195,6.595895836960957,7.690544413092682,7.717200013668157,6.632057312457941,7.174628663063049,TRND,,6.95597653388977
1996-02-06,7.210796453789251,7.494686634353278,7.267574327459101,7.28574275970459,211875,0.0,0.0,7.156793709281845,6.60742388975958,7.706163528804111,7.7249754610037815,6.63552382564783,7.180249643325806,TRND,,6.960291767120362
1996-02-07,7.285742145368644,7.5401082975049825,7.18354198138046,7.519668102264404,549375,0.0,0.0,7.1913531752801845,6.625607074485241,7.757099276075128,7.7588824410236095,6.630346332093455,7.194614386558532,TRND,,7.028311681747437
1996-02-08,7.494687721922593,7.608243485740601,7.426554263631787,7.578718662261963,225000,0.0,0.0,7.228245126421307,6.682735791284094,7.773754461558519,7.795330130978899,6.621152269915266,7.208241200447082,TRNDu,,7.111548280715942
1996-02-09,7.578716729237651,8.08517563157473,7.630952692156608,7.887588977813721,450000,0.0,0.0,7.29103977893487,6.698789983448826,7.883289574420914,7.882701142697554,6.579203430742998,7.230952286720276,TRNDu,,7.225671911239624
1996-02-12,7.887590754643662,7.994332844566735,7.767221323696481,7.768356800079346,226875,0.0,0.0,7.336498542853391,6.758051422741901,7.914945662964882,7.938975594387056,6.559834935321806,7.249405264854431,TRNDu,,7.314813423156738
1996-02-13,7.7683557216978105,7.83535369227555,7.585530241783201,7.8171844482421875,159375,0.0,0.0,7.382278152890419,6.8117110546916075,7.95284525108923,7.974782890393848,6.543672758028394,7.259227824211121,TRNDu,,7.420193338394165
1996-02-14,7.817185788767022,8.176023140565022,7.835355035916126,7.886455535888672,185625,0.0,0.0,7.4302950465093005,6.845016919665803,8.015573173352797,8.046545264273833,6.518809082955171,7.282677173614502,TRNDu,,7.521258354187012
1996-02-15,7.886453941964945,7.902350608631488,7.764949055222919,7.78993034362793,133125,0.0,0.0,7.464546027187264,6.910315402346403,8.018776652028125,8.095954028918667,6.507895715878086,7.301924872398376,TRNDu,,7.5923442363739015
1996-02-16,7.789931678636384,7.835354795113161,7.701358835097555,7.786525249481201,178125,0.0,0.0,7.495210715024783,6.9696039606648865,8.02081746938468,8.140231640427649,6.49950157871908,7.319866609573364,TRNDu,,7.653096771240234
1996-02-19,7.7865243930200165,8.505332847451424,7.766084195907458,8.011364936828613,487500,0.0,0.0,7.544368259958481,6.923472450725781,8.165264069191181,8.215420469346071,6.473709646162963,7.344565057754517,TRNDu,,7.733153581619263
1996-02-20,8.011362604742658,8.17601960997209,7.971618510561882,8.024989128112793,226875,0.0,0.0,7.590141675973177,6.990455227781705,8.189828124164649,8.30171728453537,6.465652701045075,7.383684992790222,TRNDu,,7.807078218460083
1996-02-21,8.024989128112793,8.024989128112793,8.024989128112793,8.024989128112793,0,0.0,0.0,7.631555719034093,7.091837915661769,8.171273522406418,8.365863318955784,6.520058683836576,7.4429610013961796,TRNDu,,7.8576103210449215
1996-02-22,8.02499183487924,8.404269350812891,8.051110226713948,8.300932884216309,414375,0.0,0.0,7.695305925241923,7.133703857666812,8.256907992817036,8.457574214533933,6.583805809422366,7.520690011978149,TRNDu,,7.9298317432403564
1996-02-23,8.30093339942418,8.630245916967665,8.41448997209719,8.537130355834961,403125,0.0,0.0,7.775479680536498,7.204175213168626,8.34678414790437,8.575834246880051,6.6446235454020535,7.610228896141052,TRNDu,,7.99478588104248
1996-02-26,8.537128200469423,9.039044372532864,8.539398340447606,8.991351127624512,843750,0.0,0.0,7.891276961211547,7.276720137240882,8.505833785182212,8.793745321311603,6.638153415642133,7.715949368476868,TRNDu,,8.117085313796997
1996-02-27,8.991353191123475,8.90277953755781,8.505333572869331,8.60185718536377,618750,0.0,0.0,7.958951268273664,7.308646615749029,8.609255920798299,8.858270600316416,6.7574753255869044,7.80787296295166,TRNDu,,8.195552587509155
1996-02-28,8.601856518222053,8.846000972555963,8.47240247698477,8.492842674255371,588750,0.0,0.0,8.00979806884335,7.349804182456941,8.66979195522976,8.887360799924293,6.8900888556085444,7.888724827766419,TRNDu,,8.256191301345826
1996-02-29,8.492841387486248,8.425843424480725,8.244154253540906,8.28389835357666,384375,0.0,0.0,8.03590285786557,7.392170675974909,8.679635039756233,8.888584419422479,7.009347919292122,7.9489661693573,TRNDu,,8.305588102340698
1996-03-01,8.283899134650886,8.403132258215093,8.164665198871942,8.319101333618164,206250,0.0,0.0,8.06287414127058,7.4358217657003545,8.689926516840806,8.888419279190835,7.1235232028037965,8.005971240997315,TRNDu,,8.358845710754395
1996-03-04,8.334997935033975,8.584821354540516,8.289575642799086,8.506467819213867,352500,0.0,0.0,8.10512115821756,7.481724877856071,8.728517438579049,8.898743802439785,7.242765778172397,8.070754790306092,TRNDu,,8.40835599899292
1996-03-05,8.506467819213867,8.506467819213867,8.506467819213867,8.506467819213867,0,0.0,0.0,8.14334464974102,7.582287997415679,8.704401302066358,8.89689528361693,7.366686802946181,8.131791043281556,TRNDu,,8.456503868103027
1996-03-06,8.506467990938873,8.721088407302856,8.403131543025202,8.596177101135254,566250,0.0,0.0,8.186471549873803,7.617929189925466,8.75501390982214,8.92181467679699,7.449418309653205,8.185616493225098,TRNDu,,8.513622665405274
1996-03-07,8.596177960029538,8.755156001945453,8.51668893907158,8.616618156433105,1591875,0.0,0.0,8.227437893355642,7.668056356827364,8.78681942988392,8.940862662705234,7.534160273162074,8.237511467933654,TRND,,8.545191192626953
1996-03-08,8.61661669012032,8.607531257470662,8.473536151858495,8.52009391784668,1136250,0.0,0.0,8.255309895688121,7.723250111897749,8.787369679478493,8.963531196895213,7.574742232975394,8.269136714935303,TRND,436537.5,8.543487548828125
1996-03-11,8.520095148799603,8.424708650987027,8.289576425394662,8.387234687805176,210000,0.0,0.0,8.26787416160403,7.742916857702292,8.792831465505769,8.956576549744517,7.64358466889867,8.300080609321594,TRND,436575.0,8.483075904846192
1996-03-12,8.387235563962982,8.40313304452087,8.289577291350767,8.33045768737793,159375,0.0,0.0,8.27383449739202,7.7786617732464345,8.769007221537604,8.943724237384767,7.707764305171994,8.325744271278381,TRND,407287.5,8.455935955047607
1996-03-13,8.330456477897313,8.48262165238161,8.32932100175195,8.45763874053955,76875,0.0,0.0,8.29133966340607,7.815024081549112,8.767655245263029,8.94041011768024,7.768196745341608,8.354303431510925,TRND,394387.5,8.452415561676025
1996-03-14,8.457637525072194,8.668851489834749,8.493976005360283,8.620022773742676,320625,0.0,0.0,8.322642816771461,7.8517162432411585,8.793569390301764,8.93157709882739,7.860039007205935,8.395808053016662,TRND,388387.5,8.486028003692628
1996-03-15,8.620025205553489,8.743801056890149,8.54394260778155,8.633651733398438,435000,0.0,0.0,8.352262713593078,7.8884571075940855,8.81606831959207,8.903933691330684,7.972395063094366,8.438164377212525,TRND,390075.0,8.517483043670655
1996-03-18,8.633650683559235,8.685885835982287,8.539398851978378,8.630244255065918,510000,0.0,0.0,8.3787371461143,7.932014703914426,8.825459588314175,8.898128530646508,8.040088155602271,8.46910834312439,TRND,387375.0,8.529860687255859
1996-03-19,8.630243418204683,8.74152819367573,8.53939802392628,8.65181827545166,427500,0.0,0.0,8.404744872717858,7.962268640788081,8.847221104647636,8.884321370092003,8.116578230890664,8.500449800491333,TRND,377850.0,8.54439573287964
1996-03-20,8.65181827545166,8.65181827545166,8.65181827545166,8.65181827545166,0,0.0,0.0,8.42827567297822,8.03004706424142,8.82650428171502,8.852412759000634,8.21116975671592,8.531791257858277,TRND,368737.5,8.549959850311279
1996-03-21,8.651819958226467,8.857356596115697,8.743800846449442,8.82328987121582,185625,0.0,0.0,8.465896072810372,8.066382660814446,8.865409484806298,8.884106515778367,8.231711698638136,8.557909107208252,TRND,370237.5,8.570627021789551
1996-03-22,8.823289089229492,8.833509187015153,8.652955479826359,8.788086891174316,298125,0.0,0.0,8.496580912654556,8.100908100420463,8.892253724888649,8.911462753098796,8.229451114851642,8.570456933975219,TRND,365325.0,8.597426319122315
1996-03-25,8.788088101156113,8.85735703062916,8.721090124344839,8.738123893737793,245625,0.0,0.0,8.519585006091056,8.136226093823508,8.902943918358604,8.850773021559817,8.264818123001952,8.557795572280884,SQZE,361500.0,8.632515239715577
1996-03-26,8.738123908463297,8.846001470012766,8.709734563498808,8.780138969421387,206250,0.0,0.0,8.544399669265374,8.172123266921789,8.91667607160896,8.874957895771693,8.258461427195837,8.566709661483765,SQZE,350700.0,8.677483367919923
1996-03-27,8.780137901173509,8.99362367006246,8.789222522945446,8.978860855102539,399375,0.0,0.0,8.58577692505939,8.20803122282195,8.96352262729683,8.945322992182945,8.236698148869301,8.591010570526123,SQZE,353287.5,8.729605579376221
1996-03-28,8.978859883079936,9.084466467682399,8.999299264585677,9.061756134033203,67500,0.0,0.0,8.631108278294992,8.270016023765322,8.992200532824661,9.010617734598561,8.24918918449934,8.62990345954895,TRNDu,351375.0,8.773778915405273
1996-03-29,9.061755467414136,9.192344140417267,8.982265650523642,8.994756698608398,163125,0.0,0.0,8.665741461181982,8.298742734126556,9.032740188237408,9.047980701370442,8.27939175422648,8.663686227798461,TRNDu,350962.5,8.80988941192627
1996-04-01,8.99475936439515,9.1639583322156,9.039046189918523,9.083333015441895,71250,0.0,0.0,8.705512085397212,8.341372904325887,9.069651266468536,9.110419027498205,8.274639947721523,8.692529487609864,TRNDu,346012.5,8.855198287963868
1996-04-02,9.083333883495534,9.11853608957044,8.99362555976587,9.008387565612793,163125,0.0,0.0,8.734357369227267,8.38165000030216,9.087064738152373,9.14790667301836,8.287344276841258,8.71762547492981,TRNDu,341737.5,8.89085521697998
1996-04-03,9.00838470618469,9.195751253632835,9.093551097148035,9.10944938659668,125625,0.0,0.0,8.770080418500545,8.415171048863941,9.124989788137148,9.201833175512592,8.28474500289317,8.74328908920288,TRNDu,333112.5,8.936618328094482
1996-04-04,9.10944947069521,9.106043042445329,9.02768950719549,9.041316032409668,54375,0.0,0.0,8.795912381729986,8.460141973176805,9.131682790283167,9.236767461479392,8.292280504524026,8.764523983001709,TRNDu,329287.5,8.958420944213866
1996-04-05,9.041316032409668,9.041316032409668,9.041316032409668,9.041316032409668,0,0.0,0.0,8.819284157985194,8.51709079028733,9.121477525683058,9.263523493186886,8.317646684272832,8.790585088729859,TRNDu,329287.5,8.983743858337402
1996-04-08,9.107180315563301,9.24231256698176,9.107180315563301,9.18666934967041,105000,0.0,0.0,8.854273223859977,8.542099886017482,9.166446561702472,9.295441770807475,8.365671872838764,8.83055682182312,TRNDu,325425.0,9.028598403930664
1996-04-09,9.186666229112705,9.288866381106152,9.078788697004702,9.087872505187988,140625,0.0,0.0,8.876520774462644,8.553549233584109,9.19949231534118,9.285085320419327,8.45176980500792,8.868427562713624,TRNDu,319200.0,9.059371757507325
1996-04-10,9.087873877551258,9.196887714359,9.095823835341378,9.175312042236328,112500,0.0,0.0,8.904977085679185,8.5924996570543,9.21745451430407,9.29615209198495,8.512470363611975,8.904311227798463,TRNDu,317775.0,9.079016876220702
1996-04-11,9.175311001053078,9.220733292532815,9.061756084568376,9.219597816467285,153750,0.0,0.0,8.934940964801863,8.62191583744658,9.247966092157146,9.326286793830967,8.54229316603842,8.934289979934693,TRNDu,316875.0,9.094801044464111
1996-04-12,9.086741745048316,9.266160029180138,9.086741745048316,9.260481834411621,180000,0.0,0.0,8.965944857145649,8.648338585699529,9.28355112859177,9.356701678785402,8.5745612911853,8.965631484985352,TRNDu,316050.0,9.121373558044434
1996-04-15,9.260477160104738,9.493265971597667,9.220732253431576,9.47736930847168,258750,0.0,0.0,9.014651947748128,8.674299559813402,9.355004335682853,9.427079480733967,8.588895994577312,9.00798773765564,TRNDu,304200.0,9.160777187347412
1996-04-16,9.477372120432523,9.855512522918847,9.493268788275094,9.780566215515137,388125,0.0,0.0,9.087596163725937,8.705650371695251,9.469541955756624,9.571279486246585,8.557570783071043,9.064425134658814,TRNDu,307725.0,9.237995052337647
1996-04-17,9.78056377081847,10.288158088296242,9.992912400932925,10.174601554870605,163125,0.0,0.0,9.191120486692096,8.745850899308257,9.636390074075935,9.808517962672841,8.47261063458668,9.14056429862976,TRNDu,300000.0,9.344510269165038
1996-04-18,10.174600774170617,10.379001056666818,10.106467346671884,10.269988059997559,350625,0.0,0.0,9.293869779387855,8.838620408743413,9.749119150032296,10.025438274763244,8.40036014137445,9.212899208068848,TRNDu,302512.5,9.467377471923829
1996-04-19,10.269991716973896,10.333583263502435,10.174604397181088,10.251822471618652,198750,0.0,0.0,9.38510336912412,8.943583162279854,9.826623575968387,10.190836629534578,8.381335344647551,9.286085987091065,TRNDu,297487.5,9.588428115844726
1996-04-22,10.251818515531005,10.240463756834197,9.652244208971057,9.939539909362793,238125,0.0,0.0,9.43790684914685,8.92062301045749,9.955190687836211,10.256918905624248,8.43539467012038,9.346156787872314,TRNDu,297712.5,9.663715171813966
1996-04-23,9.939545376249193,9.879361873196357,9.561404900584542,9.617047309875488,258750,0.0,0.0,9.45496784540672,8.913785388830647,9.996150301982794,10.267254489651911,8.50874992013813,9.38800220489502,TRNDu,299700.0,9.716632652282716
1996-04-24,10.038335874027583,10.105333838669898,9.88049332169598,9.999727249145508,127500,0.0,0.0,9.506849693381843,8.922128176704495,10.091571210059191,10.335719978028289,8.542371071166047,9.439045524597168,TRNDu,298537.5,9.799074172973633
1996-04-25,9.999728031261752,9.947492876583715,9.765802874779805,9.766939163208008,103125,0.0,0.0,9.531620119079575,8.958585879196821,10.104654358962328,10.364296605902187,8.58431274620963,9.474304676055908,TRNDu,297937.5,9.853808307647705
1996-04-26,9.766940053406653,9.902070669486678,9.72038146333762,9.799870491027832,95625,0.0,0.0,9.557167773550837,9.005099116426548,10.109236430675127,10.386803978691576,8.642316752662184,9.51456036567688,TRNDu,296287.5,9.907747173309327
1996-04-29,9.799869196540945,9.765802474887947,9.653382212211582,9.721515655517578,50625,0.0,0.0,9.572819952785766,9.046660505610655,10.098979399960877,10.399763610225959,8.69317538513537,9.546469497680665,TRNDu,287550.0,9.932161808013916
1996-04-30,9.721515327813577,9.803275294581772,9.720379851684891,9.762394905090332,198750,0.0,0.0,9.590874710148105,9.100752119111128,10.080997301185082,10.405049816300352,8.76328991300873,9.584169864654541,TRNDu,286987.5,9.930344676971435
1996-05-01,9.762396599172453,9.947493860132798,9.833937293197026,9.880495071411133,46875,0.0,0.0,9.618457601696965,9.140327478755193,10.096587724638738,10.422964986856147,8.82247931093438,9.622722148895264,TRND,287925.0,9.900934028625489
1996-05-02,9.880491667610105,9.856645048555281,9.720378189833689,9.765800476074219,30000,0.0,0.0,9.632490256399562,9.170149769436478,10.094830743362646,10.415006877718575,8.902885864438407,9.65894637107849,TRND,280237.5,9.850515270233155
1996-05-03,9.76580336901103,9.856647968403108,9.539827346801758,9.539827346801758,46875,0.0,0.0,9.623665217390247,9.144194654803202,10.103135779977292,10.387922201861029,8.979821671735161,9.683871936798095,TRND,273112.5,9.779315757751466
1996-05-06,9.539828197822079,9.31158120270971,9.152602327376744,9.271836280822754,69375,0.0,0.0,9.590157699621914,9.08118918940857,10.099126209835257,10.381042135977157,8.995218430734269,9.688130283355713,TRNDd,257625.0,9.712545394897461
1996-05-07,9.27183507095326,9.311579987653953,9.129890796370214,9.226412773132324,166875,0.0,0.0,9.555515325670525,9.061105828221768,10.049924823119282,10.366257440707077,9.023857152798783,9.69505729675293,TRNDd,248587.5,9.673481941223145
1996-05-08,9.226415318161365,9.425137519836426,9.175314812909791,9.425137519836426,99375,0.0,0.0,9.543098391781564,9.048165302692356,10.038031480870773,10.348196537013154,9.066900604252714,9.707548570632934,TRNDd,238800.0,9.616022968292237
1996-05-09,9.43649068388821,9.446710781444907,9.31157937312432,9.328612327575684,78750,0.0,0.0,9.522671147571481,9.050205085727077,9.995137209415885,10.338627238941147,9.087371353435561,9.712999296188354,TRNDd,232687.5,9.572190284729004
1996-05-10,9.328610717106558,9.266155478614088,8.993621756724266,9.085601806640625,151875,0.0,0.0,9.481045496054257,8.98882792622401,9.973263065884504,10.359141242005535,9.049369347594073,9.704255294799804,TRNDd,231600.0,9.500763416290283
1996-05-13,9.085603577790833,9.107178437319817,8.960691452026367,8.960691452026367,58125,0.0,0.0,9.4314879680516,8.959194758145689,9.903781177957512,10.404016351844007,8.952826452111072,9.67842140197754,TRNDd,225712.5,9.424680995941163
1996-05-14,8.960690674176373,9.061756167075083,8.857355041340574,8.872117042541504,161250,0.0,0.0,9.378214546574448,8.912270432512225,9.84415866063667,10.436848346945942,8.829149539711773,9.632998943328857,TRNDd,228937.5,9.33565320968628
1996-05-15,8.948202991704028,9.08333444214849,8.859629326745141,8.944796562194824,91875,0.0,0.0,9.336936643300197,8.872845917563525,9.801027369036868,10.388275175750609,8.75474221163953,9.571508693695069,TRNDd,219450.0,9.24208335876465
1996-05-16,8.944794134372085,9.08446745291827,8.969776235088759,9.002707481384277,86250,0.0,0.0,9.3051052945463,8.859489463238607,9.750721125853993,10.29438875177254,8.72190057775627,9.508144664764405,TRNDd,189337.5,9.165774059295654
1996-05-17,8.99362244531022,9.039043923554939,8.936843770021422,8.986808776855469,39375,0.0,0.0,9.274791340480506,8.85329706159688,9.696285619364133,10.183760715912172,8.70602724414032,9.444893980026245,TRNDd,167400.0,9.110472202301025
1996-05-20,8.98681228602862,8.972049467314509,8.857358220341464,8.926627159118652,144375,0.0,0.0,9.241632847017472,8.836397884719407,9.646867809315538,10.12940091950166,8.659095765526416,9.394248342514038,TRNDd,166087.5,9.075951290130615
1996-05-21,8.926626284516002,8.948201960016613,8.516690074434143,8.575738906860352,121875,0.0,0.0,9.178214376526316,8.727200533341565,9.629228219711068,10.150681371854064,8.5336844728725,9.342182922363282,TRNDd,165337.5,9.010883903503418
1996-05-22,8.57573691745487,8.721088418164772,8.448554658914208,8.667716979980469,82500,0.0,0.0,9.129595576855284,8.669176366138894,9.590014787571674,10.075854351689204,8.475310466120854,9.275582408905029,TRNDd,165450.0,8.935141849517823
1996-05-23,8.66771845911821,8.641600067516018,8.568924710866423,8.633651733398438,71250,0.0,0.0,9.082362829859393,8.648227086391833,9.516498573326954,10.032380073930915,8.405456000898186,9.21891803741455,TRNDd,160462.5,8.865645790100098
1996-05-24,8.633649479862937,8.631378527850673,8.357708505007883,8.579142570495605,215625,0.0,0.0,9.034437090872366,8.588526276073452,9.48034790567128,9.971011457122238,8.344751825653642,9.15788164138794,TRNDd,156075.0,8.814999866485596
1996-05-27,8.57914475140157,8.472402669758843,8.289577178647306,8.380422592163086,75000,0.0,0.0,8.972149995757198,8.512917184068515,9.43138280744588,9.927813634145862,8.253840342294568,9.090826988220215,TRNDd,147375.0,8.756972980499267
1996-05-28,8.380421905274943,8.62570263356945,8.232798628045765,8.568923950195312,97500,0.0,0.0,8.933747515227495,8.441857183602943,9.425637846852046,9.837738078986607,8.22456880196432,9.031153440475464,TRNDd,140775.0,8.726653671264648
1996-05-29,8.65295523735834,8.766510973778436,8.65295523735834,8.713139533996582,118125,0.0,0.0,8.91273723130074,8.430518528122018,9.394955934479462,9.688957372980028,8.256613954229444,8.972785663604736,TRNDd,143137.5,8.703487968444824
