Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg,10_ma
1996-01-01,3.5142649300696363,3.545924792236408,3.5037111394578764,3.5353713035583496,985500,0.0,0.0,,,,,,,,,
1996-01-02,3.46149865523778,3.5248186973579023,3.3489292888903046,3.4016964435577393,7470000,0.0,0.0,,,,,,,,,
1996-01-03,3.2504320898545753,3.3271196518020387,3.2300289133320628,3.2926454544067383,15160500,0.0,0.0,,,,,,,,,
1996-01-04,3.292646197345119,3.3763694395868247,3.2574681843250355,3.3545589447021484,12397500,0.0,0.0,,,,,,,,,
1996-01-05,3.3545580824215953,3.341894073453745,3.285609387862993,3.2940523624420166,5008500,0.0,0.0,,,,,,,,,
1996-01-08,3.294051532924449,3.317268423951612,3.17303982150502,3.192739486694336,12645000,0.0,0.0,,,,,,,,,
1996-01-09,3.192740297824796,3.234953359211386,3.1554517765694943,3.1842973232269287,8968500,0.0,0.0,,,,,,,,,
1996-01-10,3.1842971525390946,3.236360801066449,3.151933475083662,3.173743963241577,2988000,0.0,0.0,,,,,,,,,
1996-01-11,3.173743725787587,3.193443393451839,3.1589685976222075,3.19062876701355,2227500,0.0,0.0,,,,,,,,,
1996-01-12,3.190628442380967,3.2504312468654963,3.1800755568804835,3.2222886085510254,4806000,0.0,0.0,,,,,,,,,3.2842022657394407
1996-01-15,3.2222893861352135,3.236361010621853,3.183593852982477,3.1878151893615723,2020500,0.0,0.0,,,,,,,,,3.249446654319763
1996-01-16,3.1878141936072373,3.208920868909772,3.1660043147172674,3.177964210510254,3082500,0.0,0.0,,,,,,,,,3.2270734310150146
1996-01-17,3.1779655736176853,3.1941477172131973,3.1674126843405745,3.1772620677948,3078000,0.0,0.0,,,,,,,,,3.2155350923538206
1996-01-18,3.1772614801226813,3.1645974718516134,3.0956487810866173,3.13786244392395,5148000,0.0,0.0,,,,,,,,,3.193865442276001
1996-01-19,3.1378626572195962,3.1448983184930284,2.9303133670574923,3.0020763874053955,16128000,0.0,0.0,,,,,,,,,3.164667844772339
1996-01-22,3.0020764130164763,3.023886600829629,2.941570389803122,2.9809694290161133,3946500,0.0,0.0,,,,,,,,,3.1434908390045164
