Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg,10_ma
2002-07-01,3.645993953756589,3.6950747637567285,3.598666399985227,3.6898159980773926,5700,0.0,0.0,,,,,,,,,
2002-07-02,3.681053495423963,3.917692715568383,3.66527752512528,3.866858959197998,23320,0.0,0.0,,,,,,,,,
2002-07-03,3.872116350278609,4.005335421901118,3.847576109357731,3.886139392852783,26820,0.0,0.0,,,,,,,,,
2002-07-04,3.998323109302832,4.0140990715280935,3.908926101471568,3.933466672897339,11580,0.0,0.0,,,,,,,,,
2002-07-05,3.9439842519744013,4.049157232227523,3.9264553662096,4.017605304718018,13920,0.0,0.0,,,,,,,,,
2002-07-08,4.066686615410895,4.206917050010279,4.031628839593185,4.163094997406006,20340,0.0,0.0,,,,,,,,,
2002-07-09,4.119273323714275,4.208670359370492,4.031629210443758,4.115767478942871,25560,0.0,0.0,,,,,,,,,
2002-07-10,4.171859855802952,4.171859855802952,3.979043064931614,3.9860544204711914,6420,0.0,0.0,,,,,,,,,
2002-07-11,4.154330400711523,4.154330400711523,3.908926657556542,3.9545016288757324,6120,0.0,0.0,,,,,,,,,
2002-07-12,3.7704491200144656,3.943984393194751,3.7704491200144656,3.917691230773926,4320,0.0,0.0,,,,,,,,,3.9530996084213257
2002-07-15,3.894904523259378,3.894904523259378,3.7686971124138418,3.7809672355651855,2980,0.0,0.0,,,,,,,,,3.962214732170105
2002-07-16,3.7686960724578507,3.8493284791083764,3.7686960724578507,3.8125181198120117,2360,0.0,0.0,,,,,,,,,3.9567806482315064
2002-07-17,3.7704490103556005,3.7739548543992676,3.6810519932562378,3.695075035095215,8500,0.0,0.0,,,,,,,,,3.9376742124557493
2002-07-18,3.6810531021244355,3.803755005929566,3.6810531021244355,3.7757089138031006,7020,0.0,0.0,,,,,,,,,3.921898436546326
2002-07-19,3.7862247619258502,3.8738688520892466,3.7862247619258502,3.8493282794952393,2340,0.0,0.0,,,,,,,,,3.905070734024048
2002-07-22,3.7161106024966077,3.7686969376598816,3.663523932997569,3.677546977996826,5400,0.0,0.0,,,,,,,,,3.8565159320831297
2002-07-23,3.6284660896088012,3.996571064040531,3.6284660896088012,3.9211974143981934,12720,0.0,0.0,,,,,,,,,3.837058925628662
2002-07-24,3.893150525184407,4.066686126865318,3.8791274834091065,4.008841037750244,21640,0.0,0.0,,,,,,,,,3.8393375873565674
2002-07-25,4.03162850654683,4.1157667603559345,3.94398440857842,3.9843006134033203,15400,0.0,0.0,,,,,,,,,3.842317485809326
2002-07-26,3.979042887598653,3.979042887598653,3.6985816574635293,3.737144947052002,9620,0.0,0.0,3.847653476915411,3.473707119292638,4.221599834538184,4.1575906141209185,3.619771851737541,3.8886812329292297,,,3.824262857437134
2002-07-29,3.663524543744365,3.777461845149808,3.645995650989107,3.709099531173706,5860,0.0,0.0,3.8344578630352486,3.4716129023426125,4.197302823727885,4.155820122772502,3.6234706963955894,3.8896454095840456,SQZE,,3.817076086997986
2002-07-30,3.786224895097485,3.786224895097485,3.6512529112579686,3.705592155456543,8360,0.0,0.0,3.822184938503943,3.4686300771126675,4.175739799895219,4.159539231074474,3.6036249077194715,3.8815820693969725,SQZE,,3.806383490562439
2002-07-31,3.681051817341126,3.7686959082302005,3.645994047251227,3.7581787109375,4280,0.0,0.0,3.8160891073071386,3.473349359859196,4.158828854755082,4.158270538517185,3.5920975320852313,3.8751840353012086,SQZE,,3.8126938581466674
2002-08-01,3.751168339674044,3.8335540279982196,3.751168339674044,3.7634384632110596,10560,0.0,0.0,3.8110747602503694,3.4861318498823857,4.136017670618353,4.1524568605161205,3.5809083891176687,3.8666826248168946,TRNDd,,3.8114668130874634
2002-08-02,3.6915691755005344,3.8388112813573705,3.6915691755005344,3.8125181198120117,4580,0.0,0.0,3.8112122230657643,3.489315182563212,4.133109263568317,4.134416635677481,3.5784398954657073,3.8564282655715942,TRNDd,,3.8077857971191404
2002-08-05,3.8563401583169417,3.882633319801965,3.768696063809738,3.821282386779785,20160,0.0,0.0,3.8121712862766235,3.499676498625881,4.124666073927366,4.0792278703203095,3.599447399760257,3.839337635040283,SQZE,,3.8221593379974363
2002-08-06,3.8388116647298753,3.958007698930713,3.8388116647298753,3.9317145347595215,9660,0.0,0.0,3.823556357560709,3.5149659862448552,4.132146728876563,4.039019110541355,3.621250865120876,3.8301349878311157,SQZE,,3.8232110500335694
2002-08-07,3.949243398370674,4.007088492930811,3.914185623464528,3.9615135192871094,5440,0.0,0.0,3.836695134867985,3.5403832267904596,4.13300704294551,4.034374348718634,3.6234415368251893,3.8289079427719117,SQZE,,3.818478298187256
2002-08-08,3.9264554991088922,3.994818122471929,3.9264554991088922,3.9702775478363037,6300,0.0,0.0,3.8494172694363966,3.5690640274940164,4.129770511378776,4.0371967951677785,3.6221966822721017,3.82969673871994,SQZE,,3.817075991630554
2002-08-09,3.92645608034778,3.9720310578911002,3.92645608034778,3.965019702911377,2440,0.0,0.0,3.860427025005442,3.598994111748636,4.121859938262248,4.044543110520168,3.619583214133457,3.8320631623268127,SQZE,,3.8398634672164915
2002-08-12,3.9702779090746065,3.994818485943072,3.9615136322659805,3.987806797027588,2240,0.0,0.0,3.8725584318646944,3.6306078391981504,4.114509024531238,4.063875137343147,3.6209351434567187,3.842405140399933,TRNDu,,3.86773419380188
2002-08-13,3.943984753662163,4.08421518894697,3.9369730647300574,4.054416179656982,3820,0.0,0.0,3.8898782173687216,3.6426742591254495,4.137082175611994,4.093821797910875,3.615178288873487,3.854500043392181,TRNDu,,3.902616596221924
2002-08-14,4.084214971727882,4.101743858790141,3.9983237928920965,4.06843900680542,2140,0.0,0.0,3.9068840068388835,3.6637164312403296,4.150051582437437,4.118018410430488,3.6283180735248957,3.873168241977692,TRNDu,,3.933642625808716
2002-08-15,4.06843900680542,4.06843900680542,4.06843900680542,4.06843900680542,0,0.0,0.0,3.922270197311887,3.7034193792731886,4.141121015350586,4.14240475862212,3.6332047346334955,3.8878047466278076,TRNDu,,3.964142680168152
2002-08-16,4.031628608703613,4.066686382513581,4.0053354455139925,4.031628608703613,2840,0.0,0.0,3.932685284111099,3.723098835617985,4.142271732604213,4.158319466536965,3.6355200596394877,3.8969197630882264,TRNDu,,3.986053729057312
2002-08-19,4.066686635288167,4.08421518894697,4.05091066952666,4.054416179656982,1480,0.0,0.0,3.9442787027345165,3.7451335830420422,4.143423822426991,4.16525398750959,3.6662724588328777,3.915763223171234,TRNDu,,4.009367108345032
2002-08-20,4.2708512159813266,4.291375298681439,4.22233997424763,4.257790565490723,5920,0.35,0.0,3.9741369753779647,3.7475145438498467,4.200759406906083,4.223287439478655,3.6418983219730667,3.9325928807258608,TRNDu,,4.041974711418152
2002-08-21,4.2727168007154175,4.2727168007154175,4.194352546908584,4.207413196563721,1060,0.0,0.0,3.9963537583480364,3.7767207192113634,4.215986797484709,4.255653253863623,3.629389723469446,3.9425214886665345,TRNDu,,4.066564679145813
2002-08-22,4.207412403971097,4.242862986268294,4.181291109581554,4.183156967163086,1220,0.0,0.0,4.014144540139946,3.8041604295795923,4.224128650700299,4.282446202116452,3.622482410592593,3.9524643063545226,TRNDu,,4.087852621078492
