Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg
2015-07-31,26.299999237060547,27.600000381469727,26.0,27.600000381469727,1024657,0,0,,,,,,,,
2015-08-03,28.450000762939453,28.950000762939453,27.700000762939453,28.950000762939453,1737709,0,0,,,,,,,,
2015-08-04,30.350000381469727,30.350000381469727,30.350000381469727,30.350000381469727,52219,0,0,,,,,,,,
2015-08-05,31.850000381469727,31.850000381469727,31.850000381469727,31.850000381469727,95349,0,0,,,,,,,,
2015-08-06,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,472314,0,0,,,,,,,,
2015-08-07,35.04999923706055,35.04999923706055,35.04999923706055,35.04999923706055,144093,0,0,,,,,,,,
2015-08-10,36.79999923706055,36.79999923706055,34.95000076293945,36.04999923706055,2275461,0,0,,,,,,,,
2015-08-11,35.79999923706055,37.849998474121094,34.25,37.45000076293945,1558964,0,0,,,,,,,,
2015-08-12,37.0,37.45000076293945,35.599998474121094,35.599998474121094,864261,0,0,,,,,,,,
2015-08-13,35.5,36.70000076293945,33.900001525878906,35.25,454471,0,0,,,,,,,,
2015-08-14,36.20000076293945,40.79999923706055,34.45000076293945,39.95000076293945,2384960,0,0,,,,,,,,
2015-08-17,40.650001525878906,42.79999923706055,40.400001525878906,41.0,1353169,0,0,,,,,,,,
2015-08-18,41.0,41.70000076293945,40.5,40.900001525878906,711778,0,0,,,,,,,,
2015-08-19,41.25,41.25,38.099998474121094,40.20000076293945,770391,0,0,,,,,,,,
2015-08-20,38.599998474121094,39.900001525878906,37.75,38.04999923706055,782962,0,0,,,,,,,,
2015-08-21,36.79999923706055,37.25,35.150001525878906,36.79999923706055,416858,0,0,,,,,,,,
2015-08-24,35.0,35.0,32.20000076293945,32.95000076293945,698903,0,0,,,,,,,,
2015-08-25,34.0,34.5,28.5,32.849998474121094,1322129,0,0,,,,,,,,
2015-08-26,32.79999923706055,33.5,31.200000762939453,32.54999923706055,833673,0,0,,,,,,,,
2015-08-27,33.400001525878906,35.0,32.5,33.29999923706055,1243012,0,0,34.355361148795886,28.606375950568857,40.10434634702292,42.562903304670336,27.447096733476634,35.005000019073485,,
2015-08-28,34.29999923706055,34.5,31.549999237060547,32.349998474121094,1312051,0,0,34.16437422739829,28.40028739640607,39.92846105839051,42.122854563533224,28.36214528387889,35.242499923706056,TRNDd,
2015-08-31,32.349998474121094,32.349998474121094,30.799999237060547,31.149999618530273,1032304,0,0,33.87729093131562,28.379612936010517,39.374968926620724,41.88866714036012,28.81633259261107,35.352499866485594,TRNDd,
2015-09-01,30.549999237060547,30.549999237060547,28.899999618530273,29.100000381469727,684233,0,0,33.42231087894935,28.024400683174754,38.82022107472394,42.036821886857574,28.54317784611361,35.289999866485594,TRNDd,
2015-09-02,29.899999618530273,30.450000762939453,29.100000381469727,29.299999237060547,441817,0,0,33.02970977019803,27.90159051770695,38.157829022689114,42.252202520446474,28.072797098083797,35.162499809265135,TRNDd,
2015-09-03,29.75,30.600000381469727,28.5,29.149999618530273,747965,0,0,32.660213565277296,27.62490616174138,37.69552096881321,42.47940945435789,27.42058997343751,34.949999713897704,TRNDd,
2015-09-04,29.25,29.649999618530273,27.299999237060547,28.450000762939453,2488542,0,0,32.2592409174356,27.257464177959328,37.26101765691187,42.663904845120996,26.576094735262302,34.61999979019165,TRNDd,
2015-09-07,28.5,28.799999237060547,26.25,27.0,892334,0,0,31.75836083006078,26.746761917120025,36.769959743001536,42.83290710945963,25.502092547217607,34.16749982833862,TRNDd,
2015-09-08,27.0,27.0,25.350000381469727,26.700000762939453,931451,0,0,31.2766122522397,26.436173306886968,36.11705119759243,42.73666795279125,24.523331703886,33.629999828338626,TRNDd,
2015-09-09,27.200000762939453,28.0,26.399999618530273,27.049999237060547,453469,0,0,30.874077679365495,26.19768255225409,35.5504728064769,42.6937317192406,23.711268013730592,33.202499866485596,TRNDd,
2015-09-10,25.600000381469727,27.0,25.299999237060547,26.600000381469727,411981,0,0,30.467022698613516,25.90826708421325,35.02577831301378,42.62978718951874,22.91021258159942,32.76999988555908,TRNDd,
2015-09-11,26.700000762939453,28.100000381469727,26.5,27.700000762939453,834240,0,0,30.20349679997789,25.78061667072371,34.62637692923207,41.673028056930356,22.64197171418781,32.15749988555908,TRNDd,
2015-09-14,28.149999618530273,28.899999618530273,26.899999618530273,27.75,792460,0,0,29.969830438075235,25.58923832174647,34.350422554404,40.272066637818824,22.717933133299336,31.494999885559082,TRNDd,
2015-09-15,28.0,28.0,26.350000381469727,27.299999237060547,792528,0,0,29.71556079988336,25.443027971481417,33.9880936282853,38.62627976023401,23.003719782002314,30.814999771118163,TRNDd,
2015-09-16,27.25,28.100000381469727,27.0,27.850000381469727,416405,0,0,29.537888379082062,25.472608757226368,33.60316800093776,36.80306297761178,23.591936526477575,30.197499752044678,TRNDd,
2015-09-18,28.0,28.700000762939453,26.100000381469727,26.600000381469727,1892484,0,0,29.2580895221666,25.07933778620253,33.43684125813067,35.33275694327642,23.917242675253853,29.624999809265137,TRNDd,
2015-09-21,26.350000381469727,26.350000381469727,25.0,26.049999237060547,874261,0,0,28.952557114061264,24.871680475399657,33.03343375272287,33.95400460853703,24.22099500999324,29.087499809265136,TRNDd,
2015-09-22,26.399999618530273,26.75,25.149999618530273,26.399999618530273,1166032,0,0,28.70945640020117,24.716667349111777,32.702245451290565,33.419891654549694,24.100107849539665,28.759999752044678,TRNDd,
2015-09-23,26.049999237060547,26.75,25.700000762939453,26.549999237060547,714089,0,0,28.503793813235397,24.700283819842834,32.30730380662796,32.7980326622351,24.091966918148202,28.444999790191652,TRNDd,
2015-09-24,26.399999618530273,28.700000762939453,26.399999618530273,28.350000381469727,1773391,0,0,28.489146819733907,24.605987596798766,32.37230604266905,32.159805086783095,24.310194608041126,28.23499984741211,SQZE,
2015-09-28,28.350000381469727,28.600000381469727,27.100000381469727,27.299999237060547,320690,0,0,28.37589466900311,24.581051368361482,32.17073796964473,31.11117642182318,24.758823273001035,27.934999847412108,SQZE,
2015-09-29,27.200000762939453,27.649999618530273,26.25,27.100000381469727,467380,0,0,28.254380927333262,24.559022033049743,31.94973982161678,30.132881026873143,25.21211885868594,27.67249994277954,SQZE,
2015-09-30,27.0,27.450000762939453,26.700000762939453,26.850000381469727,190569,0,0,28.120630399155782,24.644807394300614,31.59645340401095,29.350982341890056,25.56401761996297,27.457499980926514,SQZE,
2015-10-01,27.100000381469727,27.450000762939453,26.549999237060547,26.649999618530273,508360,0,0,27.980570324810493,24.67232931526506,31.288811334355927,29.100247876581793,25.569752008977286,27.33499994277954,SQZE,
2015-10-05,27.0,27.75,26.649999618530273,27.450000762939453,573876,0,0,27.930039890346585,24.73262290546175,31.12745687523142,28.763116971719068,25.721883066427903,27.242500019073486,SQZE,
2015-10-06,27.649999618530273,28.75,27.299999237060547,28.200000762939453,984636,0,0,27.955750449641144,24.788075010656904,31.123425888625384,28.521235925957235,25.868764226630653,27.195000076293944,SQZE,
2015-10-07,27.600000381469727,29.0,27.600000381469727,28.549999237060547,644712,0,0,28.012345572252517,24.881437753460645,31.14325339104439,28.545734272590003,25.854265727409995,27.2,SQZE,
2015-10-08,28.899999618530273,29.200000762939453,27.899999618530273,28.049999237060547,544447,0,0,28.01593163556757,24.938114369773047,31.09374890136209,28.644072988699183,25.86092693500687,27.252499961853026,SQZE,
2015-10-09,28.600000381469727,28.899999618530273,27.899999618530273,28.0,310090,0,0,28.01441433694209,25.04437879772702,30.984449876157157,28.721165018138525,25.913834829273586,27.317499923706055,SQZE,
2015-10-12,28.149999618530273,29.899999618530273,28.0,28.799999237060547,1123712,0,0,28.089231946477177,25.03620003747756,31.142263855476795,28.942823130929906,25.867176716482202,27.404999923706054,SQZE,
2015-10-13,28.799999237060547,29.149999618530273,28.5,28.799999237060547,472335,0,0,28.15692406938988,25.27919542758417,31.03465271119559,29.12002324054655,25.90997649242464,27.514999866485596,SQZE,879803.54
2015-10-14,28.950000762939453,29.0,28.100000381469727,28.25,640881,0,0,28.1657884437337,25.395832742402504,30.935744145064895,29.177820901580766,25.90717875509648,27.542499828338624,SQZE,872128.02
2015-10-15,28.600000381469727,31.25,28.600000381469727,29.850000381469727,2729746,0,0,28.32618958066094,25.23322944946287,31.419149711859014,29.56751950691049,25.72748018791373,27.64749984741211,SQZE,891968.76
2015-10-16,30.25,30.25,27.899999618530273,29.100000381469727,1835487,0,0,28.399885847404633,25.14622165303242,31.653550041776846,29.75042704616306,25.724572763102074,27.737499904632568,SQZE,927634.12
2015-10-19,29.100000381469727,29.799999237060547,28.200000762939453,29.049999237060547,7644416,0,0,28.461801408324245,25.213503938565037,31.710098878083453,29.890219449423565,25.704780245400652,27.79749984741211,SQZE,1078615.46
2015-10-20,29.399999618530273,34.849998474121094,29.399999618530273,34.849998474121094,23772317,0,0,29.070201128876324,24.986733558680925,33.15366869907172,31.865078004163976,24.554921499925378,28.209999752044677,TRNDd,1544615.52
2015-10-21,36.0,38.400001525878906,35.5,36.25,11987644,0,0,29.753991497554768,25.36887007402735,34.13911292108219,33.65096290361623,23.789036676767072,28.71999979019165,TRNDu,1781486.54
2015-10-23,36.95000076293945,41.150001525878906,35.099998474121094,38.599998474121094,12531071,0,0,30.596468352465845,25.439858460939604,35.753078243992086,35.75435901190146,22.905640454040928,29.329999732971192,TRNDu,1986598.74
2015-10-26,38.900001525878906,40.099998474121094,37.400001525878906,38.20000076293945,4105268,0,0,31.320614296320475,26.13966600429842,36.50156258834253,37.26810106899384,22.556898549536427,29.912499809265135,TRNDu,2037524.82
2015-10-27,38.0,38.75,37.099998474121094,38.400001525878906,2773293,0,0,31.994841651516516,27.001987883520886,36.98769541951215,38.60121393940284,22.228785793568345,30.414999866485594,TRNDu,2075705.46
2015-10-28,38.5,40.29999923706055,38.099998474121094,38.599998474121094,2917736,0,0,32.623904206050284,27.690335662266325,37.55747274983424,39.76609086344565,22.1939087932316,30.979999828338624,TRNDu,2124970.76
2015-10-29,38.79999923706055,39.400001525878906,38.20000076293945,38.349998474121094,1423841,0,0,33.16924651729512,28.489034675301667,37.849458359288576,40.69576515972289,22.389234306219493,31.54249973297119,TRNDu,2105748.38
2015-10-30,38.650001525878906,39.400001525878906,35.650001525878906,36.349998474121094,2251527,0,0,33.47217527508807,28.509984617293963,38.43436593288218,41.13332473089221,22.901674544315313,32.01749963760376,TRNDu,2123715.54
2015-11-02,36.5,37.04999923706055,35.099998474121094,36.54999923706055,1464806,0,0,33.7653013667045,28.90932962210191,38.62127311130709,41.482720710555974,23.542278526504568,32.51249961853027,TRNDu,2138776.1
2015-11-03,36.95000076293945,37.0,35.5,35.650001525878906,1083700,0,0,33.944796619959206,29.274422049816877,38.615171190101535,41.676668436513076,24.168330876841416,32.922499656677246,TRNDu,2145042.28
2015-11-04,36.04999923706055,36.5,35.04999923706055,35.150001525878906,837076,0,0,34.05957803957061,29.566240773854624,38.5529153052866,41.79551432298552,24.744485066662925,33.26999969482422,TRNDu,2146124.56
2015-11-05,35.400001525878906,35.400001525878906,34.0,34.20000076293945,855808,0,0,34.07295163227241,29.74894778795224,38.396955476592574,41.80371022993262,25.301289312303705,33.552499771118164,TRNDu,2154903.56
2015-11-06,34.20000076293945,35.400001525878906,34.0,34.349998474121094,726968,0,0,34.09933704578181,29.927733280717874,38.270940810845744,41.72607928290112,26.008920183041262,33.86749973297119,TRNDu,2155464.86
2015-11-09,33.0,35.70000076293945,31.600000381469727,35.150001525878906,1932610,0,0,34.19940032960058,29.624956864749095,38.77384379445206,41.62023468524136,26.82976493328891,34.224999809265135,TRND,2167674.48
2015-11-10,35.349998474121094,35.349998474121094,33.650001525878906,33.79999923706055,675385,0,0,34.16136213031105,29.704363622296274,38.618360638325825,41.4456165485821,27.50438306994817,34.474999809265135,TRND,2164508.72
2015-11-13,34.75,34.75,33.75,33.849998474121094,630586,0,0,34.131708448769146,29.920409791555848,38.343007105982444,41.206039100194175,28.24896044204215,34.72749977111816,TRNDd,2152260.2
2015-11-16,34.0,35.20000076293945,33.5,34.400001525878906,820537,0,0,34.157260170398644,30.027091226318785,38.2874291144785,40.79894788793618,29.271051806888035,35.03499984741211,TRNDd,2142429.92
2015-11-17,34.900001525878906,36.099998474121094,34.25,34.900001525878906,1620029,0,0,34.22799744234914,30.140845697853052,38.31514918684523,40.54058213464523,30.03441767461991,35.28749990463257,TRND,2154184.42
2015-11-18,35.0,35.599998474121094,34.04999923706055,34.25,1093499,0,0,34.230092924030174,30.241656506571584,38.21852934148877,40.00458496661321,31.08541480450495,35.54499988555908,TRND,2162369.74
2015-11-19,34.75,35.29999923706055,34.150001525878906,34.54999923706055,697290,0,0,34.26056019193783,30.440967873988768,38.08015250988689,39.18844131572583,32.45155845539234,35.819999885559085,TRNDd,2167479.2
2015-11-20,34.79999923706055,37.45000076293945,34.29999923706055,36.150001525878906,2743834,0,0,34.4405069856465,30.372873594316566,38.508140376976435,39.22612219365138,32.54387788264256,35.88500003814697,TRND,2207396.58
2015-11-23,36.54999923706055,39.400001525878906,36.29999923706055,39.0,4134942,0,0,34.87474441558493,30.563874363387985,39.18561446778187,39.62825546746283,32.41674460883112,36.02250003814697,TRND,2240324.58
2015-11-24,39.099998474121094,40.5,37.70000076293945,38.650001525878906,3133797,0,0,35.2342927118034,30.794509817414042,39.67407560619276,39.63796301771023,32.4120373637595,36.025000190734865,SQZE,2285153.84
2015-11-26,40.20000076293945,40.5,37.849998474121094,38.54999923706055,2475738,0,0,35.550074285637415,31.02426937551121,40.07587919576362,39.70054247870599,32.38445775017585,36.04250011444092,SQZE,2316039.58
2015-11-27,38.75,39.900001525878906,38.25,39.29999923706055,2322465,0,0,35.90720999529676,31.503985271007394,40.31043471958613,39.88010748110634,32.294892518893654,36.0875,SQZE,2353419.5
2015-11-30,39.150001525878906,39.650001525878906,38.400001525878906,38.599998474121094,2320151,0,0,36.16366604089908,31.950763789038653,40.37656829275951,39.88010748110634,32.294892518893654,36.0875,SQZE,2391582.9
2015-12-01,38.79999923706055,38.900001525878906,37.75,37.900001525878906,958420,0,0,36.32903132518287,32.3074189933327,40.35064365703303,39.80867468710503,32.32132561807075,36.06500015258789,SQZE,2394066.5
2015-12-02,38.29999923706055,39.5,37.5,38.5,1653651,0,0,36.53579024659402,32.51633914792887,40.55524134525917,40.06331942250975,32.281681035253925,36.17250022888184,TRNDu,2411290.32
2015-12-03,38.04999923706055,38.75,37.45000076293945,37.54999923706055,861040,0,0,36.6323815790194,32.75487574280866,40.509887415230146,40.156896446953276,32.28810401081039,36.222500228881835,TRNDu,2412660.56
2015-12-04,36.79999923706055,38.75,36.79999923706055,37.400001525878906,1060666,0,0,36.70548824062507,32.82573283544751,40.585243645802635,40.26734776336409,32.35265269439957,36.31000022888183,TRNDu,2425545.78
2015-12-07,37.900001525878906,38.0,36.5,36.650001525878906,641233,0,0,36.70020379160163,32.90842392694183,40.49198365626143,40.3082769571883,32.461723500575374,36.385000228881836,SQZE,2400520.76
2015-12-08,36.599998474121094,36.900001525878906,34.5,34.650001525878906,1152493,0,0,36.504946432961376,32.61234424959177,40.39754861633098,40.28529278941255,32.529707744645066,36.40750026702881,SQZE,2406085.4
2015-12-09,34.5,35.900001525878906,32.849998474121094,33.54999923706055,3502960,0,0,36.22352289049463,32.11018031511042,40.33686546587884,40.34459403811099,32.39040657224057,36.36750030517578,TRNDd,2452823.96
2015-12-10,34.099998474121094,35.650001525878906,33.79999923706055,35.25,1366533,0,0,36.13080642473323,32.00879764912377,40.25281520034269,40.34370600225847,32.401294455505194,36.37250022888183,TRNDd,2465872.84
