Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg
2007-08-30,230.0,246.0,215.5500030517578,218.0500030517578,41425,0,0,,,,,,,,
2007-08-31,223.0,243.0,218.0,222.35000610351562,13499,0,0,,,,,,,,
2007-09-03,229.85000610351562,234.9499969482422,222.5,222.5,1885,0,0,,,,,,,,
2007-09-04,228.60000610351562,235.0,221.0,232.0,2066,0,0,,,,,,,,
2007-09-05,221.0,240.0,221.0,232.0,2472,0,0,,,,,,,,
2007-09-06,231.0,240.0500030517578,226.14999389648438,227.0,11650,0,0,,,,,,,,
2007-09-07,240.0,240.0,225.0,228.0,2615,0,0,,,,,,,,
2007-09-10,232.0,232.0,217.0500030517578,224.89999389648438,8611,0,0,,,,,,,,
2007-09-11,225.0,225.0,210.10000610351562,214.0,6525,0,0,,,,,,,,
2007-09-12,223.4499969482422,224.0,217.0,217.60000610351562,3880,0,0,,,,,,,,
2007-09-13,240.0,240.0,220.0,238.0,9524,0,0,,,,,,,,
2007-09-14,238.0,242.75,235.39999389648438,235.5,2256,0,0,,,,,,,,
2007-09-17,235.5,237.0,211.14999389648438,211.14999389648438,6514,0,0,,,,,,,,
2007-09-18,224.6999969482422,231.8000030517578,220.10000610351562,220.10000610351562,331,0,0,,,,,,,,
2007-09-19,235.0,235.0,223.0,225.14999389648438,3302,0,0,,,,,,,,
2007-09-20,228.0,229.0,220.5,225.0,1916,0,0,,,,,,,,
2007-09-21,225.0,230.0,222.5,230.0,5549,0,0,,,,,,,,
2007-09-24,238.0,238.0,222.0,223.14999389648438,2311,0,0,,,,,,,,
2007-09-25,223.14999389648438,229.1999969482422,223.0,223.0500030517578,1390,0,0,,,,,,,,
2007-09-26,223.10000610351562,228.0,220.60000610351562,225.0500030517578,1252,0,0,223.76967140759783,195.73594622197675,251.8033965932189,237.95014989605687,211.5048504091189,224.72750015258788,,
2007-09-27,225.0,233.0,225.0,230.0,1182,0,0,224.36303603544565,197.53268336838667,251.19338870250462,238.36541791468755,212.28458208531242,225.325,SQZE,
2007-09-28,223.0,227.8000030517578,223.0,223.4499969482422,651,0,0,224.27607993190244,198.72876253154936,249.82339733225552,238.37897677673888,212.3810223077338,225.37999954223633,SQZE,
