Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg,10_ma
2004-03-26,6.069328381517648,6.069328381517648,4.28423179871834,5.230332851409912,32036948,0.0,0.0,,,,,,,,,
2004-03-29,5.266034919257959,5.337438714473901,5.176780090117994,5.230332851409912,11272118,0.0,0.0,,,,,,,,,
2004-03-30,5.2303325374141725,5.408842184977525,5.2124818450419435,5.2660346031188965,9214162,0.0,0.0,,,,,,,,,
2004-03-31,5.266034760650775,5.355289587102482,5.230332693878034,5.248183727264404,5874712,0.0,0.0,,,,,,,,,
2004-04-01,5.301737504822659,5.498097875721125,5.266035433488292,5.462396144866943,9260748,0.0,0.0,,,,,,,,,
2004-04-02,5.533799339743221,6.158583136165843,5.462395545390952,6.069328308105469,37970688,0.0,0.0,,,,,,,,,
2004-04-05,6.194285120635183,7.193938909141025,6.069328226831881,6.819068908691406,97860558,0.0,0.0,,,,,,,,,
2004-04-06,6.9618773641465586,7.390300858939726,6.765516992926574,7.0511322021484375,66634092,0.0,0.0,,,,,,,,,
2004-04-07,7.12253493606131,7.265342512424194,6.926173922722136,7.140385627746582,41154350,0.0,0.0,,,,,,,,,
2004-04-08,7.176089413756221,7.176089413756221,6.926175584441965,7.0332818031311035,25181032,0.0,0.0,,,,,,,,,6.055047702789307
2004-04-09,7.0332818031311035,7.0332818031311035,7.0332818031311035,7.0332818031311035,0,0.0,0.0,,,,,,,,,6.235342597961425
2004-04-12,7.104684302925868,7.890127076116999,7.051131541335634,7.533107757568359,57264840,0.0,0.0,,,,,,,,,6.46562008857727
2004-04-13,7.640212294769727,7.6580636669696025,7.193938204176166,7.426000595092773,27663252,0.0,0.0,,,,,,,,,6.681616687774659
2004-04-14,7.426000595092773,7.426000595092773,7.426000595092773,7.426000595092773,0,0.0,0.0,,,,,,,,,6.899398374557495
2004-04-15,7.497406343994976,7.711618090015478,7.372449435402986,7.55095911026001,25511140,0.0,0.0,,,,,,,,,7.108254671096802
2004-04-16,7.586659385065564,7.907976587535123,7.497404568770675,7.818721771240234,31238310,0.0,0.0,,,,,,,,,7.2831940174102785
2004-04-19,8.925482548129134,9.568117019210321,8.907631855416987,9.211097717285156,70477720,0.0,0.0,,,,,,,,,7.522396898269653
2004-04-20,9.26465150544086,9.425309788767397,8.71127115808865,8.871930122375488,42040052,0.0,0.0,,,,,,,,,7.704476690292358
2004-04-21,8.782675654567878,9.103992915389561,8.657718752870466,9.014738082885742,26804200,0.0,0.0,,,,,,,,,7.891911935806275
