Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg
2007-10-05,46.750360980103764,57.00629075960798,43.28833659737321,52.372901916503906,641411742,0.0,0.0,,,,,,,,
2007-10-08,54.14295367921479,54.14295367921479,49.379419075483135,49.69178009033203,95003786,0.0,0.0,,,,,,,,
2007-10-09,49.717812938705514,53.54426477853349,47.03669373044245,53.07571792602539,87544282,0.0,0.0,,,,,,,,
2007-10-10,54.4553079079284,54.66354677300229,53.101731453537596,53.57027816772461,50948533,0.0,0.0,,,,,,,,
2007-10-11,62.47263943842523,62.47263943842523,53.101740609932996,59.557247161865234,79740716,0.0,0.0,,,,,,,,
2007-10-12,58.3077833815721,61.37935009882238,57.78717831466169,59.166778564453125,74558093,0.0,0.0,,,,,,,,
2007-10-15,60.39023346213059,60.754658248047605,59.4271104353591,59.947715759277344,31361229,0.0,0.0,,,,,,,,
2007-10-16,60.02579570587204,67.10602975878982,59.60931259590513,66.0648193359375,103960872,0.0,0.0,,,,,,,,
2007-10-17,59.349019084372905,72.88475665556385,55.236235165547306,71.21881866455078,153657194,0.0,0.0,,,,,,,,
2007-10-18,72.36413842536778,77.80446380482645,65.77848055088572,68.71990203857422,109963349,0.0,0.0,,,,,,,,
2007-10-19,67.15810651610254,71.2708909287539,65.0756851012657,68.48564910888672,82699868,0.0,0.0,,,,,,,,
2007-10-22,67.1060282002687,69.68302499615207,65.33596840418095,67.57456970214844,54190054,0.0,0.0,,,,,,,,
2007-10-23,69.24050909586896,73.04093138083786,69.24050909586896,72.39017486572266,55946191,0.0,0.0,,,,,,,,
2007-10-24,73.92595857922483,74.70686642455878,70.46393697576647,71.2708740234375,47291377,0.0,0.0,,,,,,,,
2007-10-25,68.85006417172508,72.78063827265649,62.811039745841875,71.11470031738281,25891866,0.0,0.0,,,,,,,,
2007-10-26,72.36415357355268,74.42054559574461,70.4118836719536,73.24918365478516,46777518,0.0,0.0,,,,,,,,
2007-10-29,74.4465730075535,76.52899948160457,74.08215353806871,74.73291015625,32743273,0.0,0.0,,,,,,,,
2007-10-30,75.74808529339202,78.45522836509106,73.50947847475328,76.39884185791016,59941283,0.0,0.0,,,,,,,,
2007-10-31,76.78928817643232,79.70467517781677,76.52898557645621,77.98667907714844,33491526,0.0,0.0,,,,,,,,
2007-11-01,79.91293199854647,80.51162489553424,75.61793842053818,76.24266052246094,37974369,0.0,0.0,67.98780300227403,56.142796833089385,79.83280917145868,83.58430074375698,48.698919547380704,66.14161014556885,,
2007-11-02,73.48345551555546,78.09081556137352,72.88475730697661,77.62226867675781,24001269,0.0,0.0,68.90537116174868,57.20365395860311,80.60708836489424,84.32500602579125,50.48315094137183,67.40407848358154,TRNDu,
2007-11-05,77.57018761171558,80.95412104650448,77.10164086393551,79.21009063720703,29124851,0.0,0.0,69.88677301655423,58.584731497209425,81.18881453589903,84.45997360119762,53.30001442065296,68.87999401092529,TRNDu,
2007-11-06,80.58970776546552,85.32721842060096,79.15804341783512,80.25131225585938,61410211,0.0,0.0,70.87387199172615,59.46819962376266,82.27954435968964,84.7734557663703,55.7040916884637,70.238773727417,TRNDu,
2007-11-07,81.73503814092298,82.88037064790828,77.30989391074294,79.07994842529297,25194856,0.0,0.0,71.65540308063727,60.27620260203706,83.03460355923748,84.35228958057048,58.67622490002034,71.51425724029541,TRNDu,
2007-11-08,77.0496012313283,79.83483731065553,76.0083906901412,77.72638702392578,20992890,0.0,0.0,72.23359202761714,61.22702227277408,83.24016178246019,84.28180320444822,60.563625262348644,72.42271423339844,TRND,
2007-11-12,75.38366251984787,81.00619832442946,73.32727066328161,79.6005630493164,26365301,0.0,0.0,72.93520831539801,61.493510003809696,84.37690662698634,84.00957891158122,62.87922800370198,73.4444034576416,SQZE,
2007-11-13,80.95412096875312,83.14066362984441,78.37712445017658,81.5007553100586,32872898,0.0,0.0,73.75097469584188,62.500738379478825,85.00121101220493,83.66133563125223,65.3827752391091,74.52205543518066,SQZE,
2007-11-14,82.93242113544629,84.07775353312937,80.01702909626485,80.43351745605469,27553934,0.0,0.0,74.38740733967167,63.45004976757202,85.32476491177133,83.85129493790187,66.62968574447119,75.24049034118653,SQZE,
2007-11-15,81.94326696950445,83.21875062055058,80.25130026600043,81.7870864868164,21931689,0.0,0.0,75.09213868701879,64.65502680121907,85.52925057281851,84.62135472392055,66.91645274067906,75.7689037322998,SQZE,
2007-11-16,81.42267066358161,83.06257914939451,80.27733817316228,81.21443176269531,14171471,0.0,0.0,75.6752142180356,65.72476532556941,85.6256631105018,84.92579441987431,67.86146601713742,76.39363021850586,SQZE,
2007-11-19,83.06258671217199,87.2013994565452,82.43785936089238,84.1558609008789,30537539,0.0,0.0,76.48289485449688,66.33009731250732,86.63569239648643,85.53689454672184,68.81738706948909,77.17714080810546,SQZE,
2007-11-20,83.81745472570637,86.1601780234705,81.83915611121283,82.85433197021484,19756628,0.0,0.0,77.08969838932715,67.08797621908502,87.09142055956929,85.39465136058809,70.4876064824295,77.94112892150879,SQZE,
2007-11-21,83.34891984861557,83.84349589682344,74.55068897798229,76.39884185791016,20110874,0.0,0.0,77.0239025291922,66.16379119220605,87.88401386617835,85.19191079659795,71.09121374563837,78.14156227111816,SQZE,
2007-11-22,75.59189363023998,78.66346649536754,70.56805122266779,73.769775390625,25572138,0.0,0.0,76.71398565885247,65.32080240102498,88.10716891667995,84.90173167303499,71.6312830059201,78.26650733947754,SQZE,
2007-11-23,78.61140137949377,79.1320065463548,74.23831585951329,78.66345977783203,20748068,0.0,0.0,76.89964986066005,65.57333869746935,88.22596102385074,84.41093844359717,72.87695218140281,78.6439453125,SQZE,
2007-11-26,81.57885776657535,81.57885776657535,78.66346544461202,79.28819274902344,15119342,0.0,0.0,77.12713013574228,66.35037049112199,87.90388978036256,84.15702172509303,73.73476980933079,78.94589576721191,SQZE,
2007-11-27,80.64176312819686,80.64176312819686,76.52898524396485,77.33592224121094,15429898,0.0,0.0,77.14701509816787,66.6253758411632,87.66865435517254,83.98080227048372,74.17129047243621,79.07604637145997,SQZE,
2007-11-28,79.02788138373377,79.39230604555324,75.66997712875407,76.19058227539062,12326483,0.0,0.0,77.05592625790337,66.84198514323934,87.26986737256739,83.99390819361464,74.13735859105331,79.06563339233398,SQZE,
2007-11-29,78.09078781099817,78.50727084050448,73.17106845429046,74.13418579101562,19148225,0.0,0.0,76.77766526105691,66.51787778061649,87.03745274149733,84.2368209989592,73.50919645709548,78.87300872802734,SQZE,
2007-11-30,75.48776867447903,77.46606720472447,74.44655306838882,76.99752044677734,13828291,0.0,0.0,76.79860385017315,66.898418835035,86.6987888653113,84.21023555428376,73.61126789420258,78.91075172424317,SQZE,
2007-12-03,77.9346192492743,79.05392260309569,77.33592641712467,78.09080505371094,12638420,0.0,0.0,76.92167063146248,67.60022368657447,86.24311757635049,84.21478062971583,73.65357645646581,78.93417854309082,SQZE,
2007-12-04,78.61141679047789,79.26217337662851,76.50296121465334,77.07563018798828,10506545,0.0,0.0,76.93633344636969,67.99518876357544,85.87747812916393,84.16738193249087,73.4875291087689,78.82745552062988,SQZE,
2007-12-05,77.20575542234508,80.4335080583757,77.04957495360642,80.14717102050781,20793968,0.0,0.0,77.24212750104951,68.51831066558084,85.96594433651818,84.1568114053232,73.48768551240141,78.8222484588623,SQZE,
2007-12-06,81.89121287154433,83.1146328953199,77.6482786432791,78.66345977783203,18078532,0.0,0.0,77.3774924797907,68.43278647746074,86.32219848212067,84.13505207091866,73.46779598205985,78.80142402648926,SQZE,
2007-12-07,79.15803707124277,80.27733502121794,76.91943587542275,78.32506561279297,8806789,0.0,0.0,77.46773754007664,68.74592230882064,86.18955277133264,84.1472065722948,73.51550933957043,78.83135795593262,SQZE,
2007-12-10,79.07994577800042,79.36627757119396,77.38797892310154,78.40316009521484,6247507,0.0,0.0,77.55682540247075,69.31153196472187,85.80211884021963,84.07829891850668,73.46467669794839,78.77148780822753,SQZE,
2007-12-11,79.10598946261584,79.54850712936803,77.64829573373918,78.03874969482422,8764463,0.0,0.0,77.60272295412346,69.80191658102369,85.40352932722324,83.76171883008814,73.43505622484349,78.59838752746582,SQZE,
2007-12-12,77.04959077640842,78.68949397873595,76.52898557645621,77.98667907714844,12256598,0.0,0.0,77.63929020393537,70.18646278768963,85.09211762018111,83.57520407191346,73.37688714512755,78.47604560852051,SQZE,
2007-12-13,78.09080826124173,79.13201875561187,76.39884120789027,76.68517303466797,10965129,0.0,0.0,77.54842190210037,70.29424171793488,84.80260208626586,83.13927977455404,73.30262009727213,78.22094993591308,SQZE,
2007-12-14,76.42485088099178,77.12766566674176,75.53982112776912,75.9302749633789,8243888,0.0,0.0,77.39431266984118,70.54798159629772,84.24064374338465,82.77005664492204,73.14342754697249,77.95674209594726,SQZE,49971916.32
2007-12-17,76.3728115799692,76.78930004097765,70.28172874023446,71.34896850585938,14516759,0.0,0.0,76.81856560660482,69.35535338026706,84.28177783294258,82.06766589539103,72.56512905700154,77.31639747619629,SQZE,37434016.66
2007-12-18,70.54203734697903,73.40536663130752,68.82404083555618,71.03661346435547,16205837,0.0,0.0,76.26790349781918,68.63474733496493,83.90105966067343,81.51418157915398,71.93684152265266,76.72551155090332,SQZE,35858057.68
2007-12-19,73.32727863076384,73.95200607601372,69.13640155414284,69.73509979248047,14645184,0.0,0.0,75.64573171635834,67.81277026541534,83.47869316730134,82.07027608084567,70.714372814418,76.39232444763184,SQZE,34400075.72
