Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,KC middle,KC low,KC high,BB high,BB low,BB middle,MOMSQZE,vol_avg,10_ma
2002-07-01,14.71871312299914,15.345502719201797,14.480966305014766,15.042914390563965,831759.0,0.0,0.0,,,,,,,,,
2002-07-02,14.480964631754173,15.388726818904198,14.480964631754173,15.345500946044922,664008.0,0.0,0.0,,,,,,,,,
2002-07-03,15.561635223587825,15.561635223587825,15.107755438407674,15.194207191467285,564071.0,0.0,0.0,,,,,,,,,
2002-07-04,15.45356763363001,15.669700605245122,15.237434662014898,15.56163501739502,1127138.0,0.0,0.0,,,,,,,,,
2002-07-05,15.150979196880813,15.323886270658063,14.697097679236862,14.783551216125488,886627.0,0.0,0.0,,,,,,,,,
2002-07-08,14.805165149138322,14.999685159470454,14.58903130545965,14.697097778320312,561511.0,0.0,0.0,,,,,,,,,
2002-07-09,14.82678094646684,14.848393884718922,14.459352914564247,14.502579689025879,645430.0,0.0,0.0,,,,,,,,,
2002-07-10,14.783550893209693,14.891618260938639,14.416123818437384,14.4593505859375,824759.0,0.0,0.0,,,,,,,,,
2002-07-11,14.697097511315738,14.697097511315738,14.048695992059338,14.091922760009766,1085298.0,0.0,0.0,,,,,,,,,
2002-07-12,14.351285100887486,14.351285100887486,13.810950885230767,13.8757905960083,1190587.0,0.0,0.0,,,,,,,,,14.755455017089844
2002-07-15,13.83256260322511,13.983856744962198,13.68126935944538,13.746109962463379,601900.0,0.0,0.0,,,,,,,,,14.625774574279784
2002-07-16,13.378682668598373,13.832563321462054,13.378682668598373,13.724496841430664,481133.0,0.0,0.0,,,,,,,,,14.463674163818359
2002-07-17,13.659656917284094,13.81095016653023,13.421909228237805,13.508362770080566,481361.0,0.0,0.0,,,,,,,,,14.295089721679688
2002-07-18,13.875790443859344,13.940631051883335,13.616430705635668,13.65965747833252,242271.0,0.0,0.0,,,,,,,,,14.104891967773437
2002-07-19,13.789337796423071,13.810950733792783,13.616430705635668,13.65965747833252,268673.0,0.0,0.0,,,,,,,,,13.992502593994141
2002-07-22,13.746108369019174,13.789335133367889,13.40029335627221,13.594813346862793,422784.0,0.0,0.0,,,,,,,,,13.882274150848389
2002-07-23,13.616430438662787,13.616430438662787,13.205775657115565,13.443522453308105,476780.0,0.0,0.0,,,,,,,,,13.776368427276612
2002-07-24,13.486748903030621,13.486748903030621,13.184162405269994,13.313841819763184,245518.0,0.0,0.0,,,,,,,,,13.66181755065918
2002-07-25,13.616431829473443,13.832564812838891,13.465137663568624,13.486750602722168,386192.0,0.0,0.0,,,,,,,,,13.60130033493042
2002-07-26,13.227388909839348,13.400295091669054,13.0328679961002,13.184162139892578,429509.0,0.0,0.0,13.96256174173328,13.029302269708309,14.895821213758252,15.587687099050585,12.699905407358107,14.143796253204346,,,13.532137489318847
2002-07-29,13.616429839360274,13.616429839360274,13.07609476604697,13.184162139892578,482230.0,0.0,0.0,13.88842844631988,12.940427906834746,14.836428985805014,15.490569728606594,12.611147552734959,14.050858640670777,TRNDd,,13.475942707061767
2002-07-30,13.616430576863086,13.616430576863086,13.119322246571816,13.162549018859863,458984.0,0.0,0.0,13.819297072276068,12.866674920681193,14.771919223870944,15.301017589072048,12.582404499550998,13.941711044311523,TRNDd,,13.419747924804687
2002-07-31,13.18416279624285,13.659657289328967,12.665441531057994,13.551589012145996,930917.0,0.0,0.0,13.793801066549396,12.737597978459814,14.850004154638977,15.099508382489871,12.619651888201046,13.859580135345459,TRNDd,,13.42407054901123
2002-08-01,13.400294949564445,13.443521719052812,12.924800485192405,13.076094627380371,605368.0,0.0,0.0,13.725448072342822,12.64950758767148,14.801388557014164,14.744765691525064,12.725840540164388,13.735303115844726,SQZE,,13.365714263916015
2002-08-02,13.011256400767591,13.097709949569186,12.881575179607735,13.032869338989258,275205.0,0.0,0.0,13.659488192975816,12.647914802779317,14.671061583172316,14.579049671188194,12.716488372787637,13.647769021987916,SQZE,,13.303035449981689
2002-08-05,13.097711145719092,13.184164702416068,13.011257589022117,13.054484367370605,130495.0,0.0,0.0,13.601868781013415,12.656871307157775,14.546866254869055,14.396590232059415,12.734686470821446,13.56563835144043,SQZE,,13.24900255203247
2002-08-06,13.119323185026085,13.119323185026085,12.92480224683664,12.968029022216797,265438.0,0.0,0.0,13.541503089699452,12.652101175591488,14.430905003807416,14.239102885822588,12.738718750377364,13.488910818099976,SQZE,,13.20145320892334
2002-08-07,13.16254996040624,13.205776735786396,12.881575471456484,12.968029022216797,289381.0,0.0,0.0,13.486886511843961,12.62158453628081,14.352188487407112,14.051887396421039,12.77680208340684,13.41434473991394,SQZE,,13.166871929168702
2002-08-08,13.119323185026085,13.119323185026085,12.903189308125306,12.968029022216797,179076.0,0.0,0.0,13.43747151283185,12.61547295944486,14.25947006621884,13.94282638813367,12.773473717914916,13.358150053024293,SQZE,,13.114999771118164
2002-08-09,12.946416083505461,13.054483470934594,12.903189308125306,12.968029022216797,220985.0,0.0,0.0,13.392762704201845,12.622705173591696,14.162820234811994,13.869946542925693,12.75557740574374,13.312761974334716,SQZE,,13.093386459350587
2002-08-12,12.968027254680772,13.097708461103236,12.881573715704036,13.076094627380371,162112.0,0.0,0.0,13.362603839742656,12.626325113113682,14.09888256637163,13.808042475065806,12.750479940095326,13.279261207580566,SQZE,,13.082579708099365
